[];[];[];[s];[�C];[m/s];[kW/m2];[kW/m2];[kW/m2];[�/kWh]
[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Measured]
Date;Start_date;End_date;Epoch_time;Ambient_temperature;Wind_speed;Direct_sun_power;Diffuse_sun_power;Direct_sun_power_vertical;Spot_price
2018-02-28 10:00:00;2018-02-28 10:00:00;2018-02-28 10:59:59;1519812000;-6.6;9;0.188297638561999;0.106492963404791;0.50612278115648;2.800449951
2018-02-28 11:00:00;2018-02-28 11:00:00;2018-02-28 11:59:59;1519815600;-6.3;9;0.219420554175717;0.0944828898922526;0.49644075791653;2.44376001
2018-02-28 12:00:00;2018-02-28 12:00:00;2018-02-28 12:59:59;1519819200;-5.9;8.8;0.240198470056977;0.131681492287024;0.512261732895349;2.487810059
2018-02-28 13:00:00;2018-02-28 13:00:00;2018-02-28 13:59:59;1519822800;-5.7;8.5;0.221626620271081;0.0935259007106903;0.495717493300825;2.768449951
2018-02-28 14:00:00;2018-02-28 14:00:00;2018-02-28 14:59:59;1519826400;-5.5;8.5;0.193346075753961;0.104782718708844;0.507164766822441;2.925820068
2018-02-28 15:00:00;2018-02-28 15:00:00;2018-02-28 15:59:59;1519830000;-5.6;8.2;0.125991664051975;0.086057571870704;0.445057352428618;3.333840088
2018-02-28 16:00:00;2018-02-28 16:00:00;2018-02-28 16:59:59;1519833600;-5.3;7.6;0.051229440677725;0.0350503841141235;0.310741584248005;3.645659912
2018-02-28 17:00:00;2018-02-28 17:00:00;2018-02-28 17:59:59;1519837200;-5.1;7.2;0.00878002685650942;0.0122113568625629;0.237027543883179;4.166560059
2018-02-28 18:00:00;2018-02-28 18:00:00;2018-02-28 18:59:59;1519840800;-5.3;7.2;0;0;0;4.20672998
2018-02-28 19:00:00;2018-02-28 19:00:00;2018-02-28 19:59:59;1519844400;-5.1;7.1;0;0;0;3.778030029
2018-02-28 20:00:00;2018-02-28 20:00:00;2018-02-28 20:59:59;1519848000;-4.9;7.5;0;0;0;3.49298999
2018-02-28 21:00:00;2018-02-28 21:00:00;2018-02-28 21:59:59;1519851600;-4.9;7.2;0;0;0;3.154830078
2018-02-28 22:00:00;2018-02-28 22:00:00;2018-02-28 22:59:59;1519855200;-4.8;7.6;0;0;0;3.178189941
2018-02-28 23:00:00;2018-02-28 23:00:00;2018-02-28 23:59:59;1519858800;-5.1;7.8;0;0;0;2.980909912
2018-03-01 00:00:00;2018-03-01 00:00:00;2018-03-01 00:59:59;1519862400;-5;8.1;0;0;0;2.885389893
2018-03-01 01:00:00;2018-03-01 01:00:00;2018-03-01 01:59:59;1519866000;-5.1;7.9;0;0;0;2.782879883
2018-03-01 02:00:00;2018-03-01 02:00:00;2018-03-01 02:59:59;1519869600;-5.4;7.7;0;0;0;2.79552002
2018-03-01 03:00:00;2018-03-01 03:00:00;2018-03-01 03:59:59;1519873200;-5.7;7.8;0;0;0;2.847370117
2018-03-01 04:00:00;2018-03-01 04:00:00;2018-03-01 04:59:59;1519876800;-6;7.8;0;0;0;2.826100098
2018-03-01 05:00:00;2018-03-01 05:00:00;2018-03-01 05:59:59;1519880400;-6.3;6.4;0;0;0;2.891860107
2018-03-01 06:00:00;2018-03-01 06:00:00;2018-03-01 06:59:59;1519884000;-7;6.9;0;0;0;2.974879883
2018-03-01 07:00:00;2018-03-01 07:00:00;2018-03-01 07:59:59;1519887600;-7.1;6.6;0.00855001301119636;0.0120073342643954;0.297337201469872;2.785929932
2018-03-01 08:00:00;2018-03-01 08:00:00;2018-03-01 08:59:59;1519891200;-6.8;7;0.0575849757625938;0.0350731593309691;0.365606179797379;2.48026001
2018-03-01 09:00:00;2018-03-01 09:00:00;2018-03-01 09:59:59;1519894800;-6.2;8.4;0.143267246413827;0.0803951272955165;0.515387317715759;2.231870117
2018-03-01 10:00:00;2018-03-01 10:00:00;2018-03-01 10:59:59;1519898400;-5.7;8.8;0.195758848549557;0.103927243677365;0.515809793273956;1.839079956
2018-03-01 11:00:00;2018-03-01 11:00:00;2018-03-01 11:59:59;1519902000;-5.2;8.6;0.236329264072656;0.0869467461659838;0.525213146435501;1.429119995
2018-03-01 12:00:00;2018-03-01 12:00:00;2018-03-01 12:59:59;1519905600;-4.7;8.4;0.249920035560423;0.127622897026217;0.523945954012351;1.589130005
2018-03-01 13:00:00;2018-03-01 13:00:00;2018-03-01 13:59:59;1519909200;-4.7;8.3;0.225387307930538;0.0918731497764124;0.495569767633031;2.172580078
2018-03-01 14:00:00;2018-03-01 14:00:00;2018-03-01 14:59:59;1519912800;-4.2;7.9;0.196434741265225;0.103683401671091;0.505976479828442;2.542370117
2018-03-01 15:00:00;2018-03-01 15:00:00;2018-03-01 15:59:59;1519916400;-4;7.3;0.128541603822487;0.0853465208590403;0.444327584613087;3.067120117
2018-03-01 16:00:00;2018-03-01 16:00:00;2018-03-01 16:59:59;1519920000;-3.7;6.6;0.0529021784327484;0.0351085425937656;0.310461184836659;3.468090088
2018-03-01 17:00:00;2018-03-01 17:00:00;2018-03-01 17:59:59;1519923600;-3.6;6.7;0.00993815860025552;0.0131578426284555;0.237130755880446;3.743780029
2018-03-01 18:00:00;2018-03-01 18:00:00;2018-03-01 18:59:59;1519927200;-3.8;6.9;0;0;0;3.75448999
2018-03-01 19:00:00;2018-03-01 19:00:00;2018-03-01 19:59:59;1519930800;-3.8;7.1;0;0;0;3.570300049
2018-03-01 20:00:00;2018-03-01 20:00:00;2018-03-01 20:59:59;1519934400;-3.7;7.4;0;0;0;3.436179932
2018-03-01 21:00:00;2018-03-01 21:00:00;2018-03-01 21:59:59;1519938000;-3.5;7.2;0;0;0;3.168219971
2018-03-01 22:00:00;2018-03-01 22:00:00;2018-03-01 22:59:59;1519941600;-3.3;7.5;0;0;0;3.096419922
2018-03-01 23:00:00;2018-03-01 23:00:00;2018-03-01 23:59:59;1519945200;-3.6;7.5;0;0;0;2.954360107
2018-03-02 00:00:00;2018-03-02 00:00:00;2018-03-02 00:59:59;1519948800;-3.5;7.8;0;0;0;2.810810059
2018-03-02 01:00:00;2018-03-02 01:00:00;2018-03-02 01:59:59;1519952400;-3.5;7.3;0;0;0;2.633040039
2018-03-02 02:00:00;2018-03-02 02:00:00;2018-03-02 02:59:59;1519956000;-3.5;7.1;0;0;0;2.60372998
2018-03-02 03:00:00;2018-03-02 03:00:00;2018-03-02 03:59:59;1519959600;-3.7;7.3;0;0;0;2.610800049
2018-03-02 04:00:00;2018-03-02 04:00:00;2018-03-02 04:59:59;1519963200;-4.1;6.9;0;0;0;2.623889893
2018-03-02 05:00:00;2018-03-02 05:00:00;2018-03-02 05:59:59;1519966800;-4.6;6.6;0;0;0;2.603659912
2018-03-02 06:00:00;2018-03-02 06:00:00;2018-03-02 06:59:59;1519970400;-4.7;6.4;0;0;0;2.64173999
2018-03-02 07:00:00;2018-03-02 07:00:00;2018-03-02 07:59:59;1519974000;-4.6;6.3;0.00289562062740887;0.00511541991001928;0.0842311821065753;2.528459961
2018-03-02 08:00:00;2018-03-02 08:00:00;2018-03-02 08:59:59;1519977600;-4.6;6.9;0.0296953096695972;0.0296143308056013;0.181235877535466;2.298330078
2018-03-02 09:00:00;2018-03-02 09:00:00;2018-03-02 09:59:59;1519981200;-4.2;8.1;0.0515595387503279;0.0725154620389531;0.180977003918122;1.856369995
2018-03-02 10:00:00;2018-03-02 10:00:00;2018-03-02 10:59:59;1519984800;-4;8.5;0.111208862940423;0.112202653072133;0.287301864001817;1.016919983
2018-03-02 11:00:00;2018-03-02 11:00:00;2018-03-02 11:59:59;1519988400;-3.8;8.5;0.115064915833878;0.113116228629117;0.251210256475834;0.631710022
2018-03-02 12:00:00;2018-03-02 12:00:00;2018-03-02 12:59:59;1519992000;-3.2;8.1;0.170148431576636;0.148051763915445;0.350688551039484;0.550559998
2018-03-02 13:00:00;2018-03-02 13:00:00;2018-03-02 13:59:59;1519995600;-3.3;8;0.135345593480237;0.115503370565995;0.292575462092871;1.222579956
2018-03-02 14:00:00;2018-03-02 14:00:00;2018-03-02 14:59:59;1519999200;-3.1;7.4;0.121958343176227;0.114370449692528;0.308535786941358;1.994339966
2018-03-02 15:00:00;2018-03-02 15:00:00;2018-03-02 15:59:59;1520002800;-2.9;6.7;0.0667801319317268;0.0822957587747158;0.225966543641114;2.555090088
2018-03-02 16:00:00;2018-03-02 16:00:00;2018-03-02 16:59:59;1520006400;-2.3;6.5;0.0283925840447328;0.0289353121612059;0.161362310566907;3.093449951
2018-03-02 17:00:00;2018-03-02 17:00:00;2018-03-02 17:59:59;1520010000;-2.1;6.6;0.00342438653530711;0.0059254359016782;0.0731377152031877;3.383600098
2018-03-02 18:00:00;2018-03-02 18:00:00;2018-03-02 18:59:59;1520013600;-2.5;6.3;0;0;0;3.421159912
2018-03-02 19:00:00;2018-03-02 19:00:00;2018-03-02 19:59:59;1520017200;-2.1;6;0;0;0;3.440800049
2018-03-02 20:00:00;2018-03-02 20:00:00;2018-03-02 20:59:59;1520020800;-1.9;6;0;0;0;3.306100098
2018-03-02 21:00:00;2018-03-02 21:00:00;2018-03-02 21:59:59;1520024400;-1.9;5.8;0;0;0;3.024570068
2018-03-02 22:00:00;2018-03-02 22:00:00;2018-03-02 22:59:59;1520028000;-1.6;5.2;0;0;0;2.789459961
2018-03-02 23:00:00;2018-03-02 23:00:00;2018-03-02 23:59:59;1520031600;-1.5;4.2;0;0;0;2.68577002
2018-03-03 00:00:00;2018-03-03 00:00:00;2018-03-03 00:59:59;1520035200;-1.6;4.7;0;0;0;2.682429932
2018-03-03 01:00:00;2018-03-03 01:00:00;2018-03-03 01:59:59;1520038800;-1.8;4.5;0;0;0;2.603290039
2018-03-03 02:00:00;2018-03-03 02:00:00;2018-03-03 02:59:59;1520042400;-1.9;4.2;0;0;0;2.625530029
2018-03-03 03:00:00;2018-03-03 03:00:00;2018-03-03 03:59:59;1520046000;-2.1;3.8;0;0;0;2.704370117
2018-03-03 04:00:00;2018-03-03 04:00:00;2018-03-03 04:59:59;1520049600;-2.2;3.7;0;0;0;2.836909912
2018-03-03 05:00:00;2018-03-03 05:00:00;2018-03-03 05:59:59;1520053200;-2.2;3.3;0;0;0;3.191780029
2018-03-03 06:00:00;2018-03-03 06:00:00;2018-03-03 06:59:59;1520056800;-2.4;3.5;0;0;0;3.476060059
2018-03-03 07:00:00;2018-03-03 07:00:00;2018-03-03 07:59:59;1520060400;-2.4;3.3;0.004913768364144;0.00801390023523352;0.122526328941381;3.367909912
2018-03-03 08:00:00;2018-03-03 08:00:00;2018-03-03 08:59:59;1520064000;-2.3;3.5;0.0315613271918091;0.0305060158364298;0.185379027512737;3.208810059
2018-03-03 09:00:00;2018-03-03 09:00:00;2018-03-03 09:59:59;1520067600;-1.6;4.4;0.0911728525882456;0.0894755824348365;0.31236216358447;3.027699951
2018-03-03 10:00:00;2018-03-03 10:00:00;2018-03-03 10:59:59;1520071200;-1.1;5;0.161273080749505;0.113422292512587;0.408569068611965;2.992370117
2018-03-03 11:00:00;2018-03-03 11:00:00;2018-03-03 11:59:59;1520074800;-0.9;5.4;0.178095260432954;0.109583885845185;0.382007563079034;2.916649902
2018-03-03 12:00:00;2018-03-03 12:00:00;2018-03-03 12:59:59;1520078400;-0.7;5;0.201755772939567;0.14400138250289;0.408858117468502;2.921409912
2018-03-03 13:00:00;2018-03-03 13:00:00;2018-03-03 13:59:59;1520082000;-0.4;5.2;0.189012848047853;0.14640716957136;0.401752786675637;2.827090088
2018-03-03 14:00:00;2018-03-03 14:00:00;2018-03-03 14:59:59;1520085600;-0.5;5.3;0.136909067760485;0.115530194804737;0.340244382581701;2.975560059
2018-03-03 15:00:00;2018-03-03 15:00:00;2018-03-03 15:59:59;1520089200;-0.5;5;0.0618016703063828;0.07958848089194;0.204777570384888;3.338449951
2018-03-03 16:00:00;2018-03-03 16:00:00;2018-03-03 16:59:59;1520092800;-0.6;4.5;0.0316771190621261;0.0491127845271479;0.174499571771867;3.681790039
2018-03-03 17:00:00;2018-03-03 17:00:00;2018-03-03 17:59:59;1520096400;-0.6;4;0.00369519513546779;0.00632614503930365;0.0713773586407785;3.867810059
2018-03-03 18:00:00;2018-03-03 18:00:00;2018-03-03 18:59:59;1520100000;-0.8;3.2;0;0;0;4.133419922
2018-03-03 19:00:00;2018-03-03 19:00:00;2018-03-03 19:59:59;1520103600;-1.1;3;0;0;0;3.991879883
2018-03-03 20:00:00;2018-03-03 20:00:00;2018-03-03 20:59:59;1520107200;-0.9;3.3;0;0;0;3.771050049
2018-03-03 21:00:00;2018-03-03 21:00:00;2018-03-03 21:59:59;1520110800;-0.8;2.9;0;0;0;3.536149902
2018-03-03 22:00:00;2018-03-03 22:00:00;2018-03-03 22:59:59;1520114400;-0.8;2;0;0;0;3.460120117
2018-03-03 23:00:00;2018-03-03 23:00:00;2018-03-03 23:59:59;1520118000;-0.8;1.5;0;0;0;3.20272998
2018-03-04 00:00:00;2018-03-04 00:00:00;2018-03-04 00:59:59;1520121600;-1.2;1.9;0;0;0;3.204889893
2018-03-04 01:00:00;2018-03-04 01:00:00;2018-03-04 01:59:59;1520125200;-1.5;2.4;0;0;0;3.096899902
2018-03-04 02:00:00;2018-03-04 02:00:00;2018-03-04 02:59:59;1520128800;-1.7;2.7;0;0;0;3.142790039
2018-03-04 03:00:00;2018-03-04 03:00:00;2018-03-04 03:59:59;1520132400;-2.3;3.1;0;0;0;3.279629883
2018-03-04 04:00:00;2018-03-04 04:00:00;2018-03-04 04:59:59;1520136000;-3;3.2;0;0;0;3.73722998
2018-03-04 05:00:00;2018-03-04 05:00:00;2018-03-04 05:59:59;1520139600;-3.3;2.8;0;0;0;3.852280029
2018-03-04 06:00:00;2018-03-04 06:00:00;2018-03-04 06:59:59;1520143200;-3.7;2.2;0;0;0;3.829300049
2018-03-04 07:00:00;2018-03-04 07:00:00;2018-03-04 07:59:59;1520146800;-3.4;2.5;0.00309048755061677;0.0054182203614045;0.0672938286483388;3.63251001
2018-03-04 08:00:00;2018-03-04 08:00:00;2018-03-04 08:59:59;1520150400;-2.5;2.8;0.0284442422972862;0.045802941606977;0.160960564760329;3.346639893
2018-03-04 09:00:00;2018-03-04 09:00:00;2018-03-04 09:59:59;1520154000;-1.8;3.9;0.0606162320405677;0.0788752981188052;0.202772271050601;3.160340088
2018-03-04 10:00:00;2018-03-04 10:00:00;2018-03-04 10:59:59;1520157600;-1.5;5.2;0.136834929153048;0.115529399631561;0.339999882636617;3.101810059
2018-03-04 11:00:00;2018-03-04 11:00:00;2018-03-04 11:59:59;1520161200;-1.3;5.7;0.176137110211175;0.14779568150092;0.371231450499027;3.049600098
2018-03-04 12:00:00;2018-03-04 12:00:00;2018-03-04 12:59:59;1520164800;-1;6;0.215081235829651;0.140511962246021;0.428595149147254;3.049830078
2018-03-04 13:00:00;2018-03-04 13:00:00;2018-03-04 13:59:59;1520168400;-1.3;5.8;0.206872287300835;0.142772413870387;0.432413216639137;3.109100098
2018-03-04 14:00:00;2018-03-04 14:00:00;2018-03-04 14:59:59;1520172000;-0.8;5.8;0.172389364384731;0.111074555032224;0.420935636288238;3.291080078
2018-03-04 15:00:00;2018-03-04 15:00:00;2018-03-04 15:59:59;1520175600;-0.8;6.1;0.112330152972006;0.0889323145571479;0.364592763364281;3.769870117
2018-03-04 16:00:00;2018-03-04 16:00:00;2018-03-04 16:59:59;1520179200;-0.8;6.3;0.0922507787472448;0.0621948221620037;0.49299056231349;4.462549805
2018-03-04 17:00:00;2018-03-04 17:00:00;2018-03-04 17:59:59;1520182800;-1.1;5.9;0.0205726522618546;0.0168642634479239;0.362504144443966;4.94477002
2018-03-04 18:00:00;2018-03-04 18:00:00;2018-03-04 18:59:59;1520186400;-1.6;5.5;0;0;0;4.923649902
2018-03-04 19:00:00;2018-03-04 19:00:00;2018-03-04 19:59:59;1520190000;-2.1;5.2;0;0;0;4.82197998
2018-03-04 20:00:00;2018-03-04 20:00:00;2018-03-04 20:59:59;1520193600;-2.1;5.2;0;0;0;4.313439941
2018-03-04 21:00:00;2018-03-04 21:00:00;2018-03-04 21:59:59;1520197200;-2.2;4.6;0;0;0;3.81725
2018-03-04 22:00:00;2018-03-04 22:00:00;2018-03-04 22:59:59;1520200800;-2.2;4.4;0;0;0;3.896649902
2018-03-04 23:00:00;2018-03-04 23:00:00;2018-03-04 23:59:59;1520204400;-1.4;5.3;0;0;0;3.598719971
2018-03-05 00:00:00;2018-03-05 00:00:00;2018-03-05 00:59:59;1520208000;-1.2;4.8;0;0;0;3.511330078
2018-03-05 01:00:00;2018-03-05 01:00:00;2018-03-05 01:59:59;1520211600;-1.1;5;0;0;0;3.415320068
2018-03-05 02:00:00;2018-03-05 02:00:00;2018-03-05 02:59:59;1520215200;-0.8;5.5;0;0;0;3.446550049
2018-03-05 03:00:00;2018-03-05 03:00:00;2018-03-05 03:59:59;1520218800;-0.7;5.6;0;0;0;3.641560059
2018-03-05 04:00:00;2018-03-05 04:00:00;2018-03-05 04:59:59;1520222400;-0.5;6;0;0;0;4.073659912
2018-03-05 05:00:00;2018-03-05 05:00:00;2018-03-05 05:59:59;1520226000;-0.2;6.9;0;0;0;4.440310059
2018-03-05 06:00:00;2018-03-05 06:00:00;2018-03-05 06:59:59;1520229600;0;7.3;0;0;0;4.583779785
2018-03-05 07:00:00;2018-03-05 07:00:00;2018-03-05 07:59:59;1520233200;0.1;7.5;0.0027189783331136;0.00483657721835405;0.0524572377069728;4.277140137
2018-03-05 08:00:00;2018-03-05 08:00:00;2018-03-05 08:59:59;1520236800;-0.3;7.9;0.0165199912324303;0.0304381097245943;0.090157381890881;4.09023999
2018-03-05 09:00:00;2018-03-05 09:00:00;2018-03-05 09:59:59;1520240400;-0.8;8.3;0;0;0;3.918590088
2018-03-05 10:00:00;2018-03-05 10:00:00;2018-03-05 10:59:59;1520244000;-1;8.8;0.00129095211761676;0.0024657051619283;0.0031466151770139;3.786209961
2018-03-05 11:00:00;2018-03-05 11:00:00;2018-03-05 11:59:59;1520247600;-1.2;8.9;0.0120512993776916;0.0232275208564848;0.0249603968953742;3.718600098
2018-03-05 12:00:00;2018-03-05 12:00:00;2018-03-05 12:59:59;1520251200;-1.3;8.3;0.0129335511256088;0.0248352058139619;0.0253457912279416;3.667209961
2018-03-05 13:00:00;2018-03-05 13:00:00;2018-03-05 13:59:59;1520254800;-1.1;8.6;0.0873319866825985;0.119364755210495;0.179537103107095;3.789040039
2018-03-05 14:00:00;2018-03-05 14:00:00;2018-03-05 14:59:59;1520258400;-0.8;7.8;0.147127372496257;0.115201842251108;0.353041665013305;4.02798999
2018-03-05 15:00:00;2018-03-05 15:00:00;2018-03-05 15:59:59;1520262000;-0.6;7.2;0.00358388910299578;0.0073228556516975;0.0113982022028183;4.4125
2018-03-05 16:00:00;2018-03-05 16:00:00;2018-03-05 16:59:59;1520265600;-0.4;6.7;0.00730672204462264;0.0148639947296805;0.0379106458491163;5.027850098
2018-03-05 17:00:00;2018-03-05 17:00:00;2018-03-05 17:59:59;1520269200;-0.2;6.2;0.00143744780491503;0.00268670301810254;0.0232740618896558;5.562509766
2018-03-05 18:00:00;2018-03-05 18:00:00;2018-03-05 18:59:59;1520272800;0;5.9;0;0;0;5.064740234
2018-03-05 19:00:00;2018-03-05 19:00:00;2018-03-05 19:59:59;1520276400;0.2;5.5;0;0;0;4.678669922
2018-03-05 20:00:00;2018-03-05 20:00:00;2018-03-05 20:59:59;1520280000;0.5;4.6;0;0;0;4.105560059
2018-03-05 21:00:00;2018-03-05 21:00:00;2018-03-05 21:59:59;1520283600;1;3.7;0;0;0;3.784939941
2018-03-05 22:00:00;2018-03-05 22:00:00;2018-03-05 22:59:59;1520287200;1.4;3.3;0;0;0;3.89648999
2018-03-05 23:00:00;2018-03-05 23:00:00;2018-03-05 23:59:59;1520290800;1.6;2.9;0;0;0;3.569100098
2018-03-06 00:00:00;2018-03-06 00:00:00;2018-03-06 00:59:59;1520294400;2.3;2.4;0;0;0;3.569850098
2018-03-06 01:00:00;2018-03-06 01:00:00;2018-03-06 01:59:59;1520298000;2.4;2.6;0;0;0;3.528639893
2018-03-06 02:00:00;2018-03-06 02:00:00;2018-03-06 02:59:59;1520301600;2.4;2.5;0;0;0;3.555939941
2018-03-06 03:00:00;2018-03-06 03:00:00;2018-03-06 03:59:59;1520305200;2.2;2.3;0;0;0;3.712939941
2018-03-06 04:00:00;2018-03-06 04:00:00;2018-03-06 04:59:59;1520308800;2;2.2;0;0;0;4.090449951
2018-03-06 05:00:00;2018-03-06 05:00:00;2018-03-06 05:59:59;1520312400;1.5;1.9;0;0;0;4.454129883
2018-03-06 06:00:00;2018-03-06 06:00:00;2018-03-06 06:59:59;1520316000;1.5;2;0;0;0;4.611799805
2018-03-06 07:00:00;2018-03-06 07:00:00;2018-03-06 07:59:59;1520319600;1.7;1.7;0.0133520551817161;0.0152290456959399;0.230938532028902;4.563379883
2018-03-06 08:00:00;2018-03-06 08:00:00;2018-03-06 08:59:59;1520323200;1.7;1.1;0.0682433323331662;0.0659076111743709;0.359536010980493;4.538089844
2018-03-06 09:00:00;2018-03-06 09:00:00;2018-03-06 09:59:59;1520326800;2.1;1;0.12760955651026;0.0856121178119182;0.407371287711519;4.296089844
2018-03-06 10:00:00;2018-03-06 10:00:00;2018-03-06 10:59:59;1520330400;2.7;1.5;0.205144716105208;0.10038936925045;0.490590201401193;4.163850098
2018-03-06 11:00:00;2018-03-06 11:00:00;2018-03-06 11:59:59;1520334000;3.6;2;0.249280157918193;0.12789920779184;0.507432973195642;4.187950195
2018-03-06 12:00:00;2018-03-06 12:00:00;2018-03-06 12:59:59;1520337600;3.3;1.6;0.184838994081555;0.146977681014764;0.356262768275753;4.040919922
2018-03-06 13:00:00;2018-03-06 13:00:00;2018-03-06 13:59:59;1520341200;3.5;1.3;0.165190287545461;0.148064683382836;0.334044725282179;4.030209961
2018-03-06 14:00:00;2018-03-06 14:00:00;2018-03-06 14:59:59;1520344800;4.2;1.4;0.0547248277479506;0.0783926910300897;0.129069596183457;4.359899902
2018-03-06 15:00:00;2018-03-06 15:00:00;2018-03-06 15:59:59;1520348400;3.9;2.6;0.0561842516733982;0.0759677273225414;0.175147349284456;4.417459961
2018-03-06 16:00:00;2018-03-06 16:00:00;2018-03-06 16:59:59;1520352000;3.4;3.2;0.0276136625640445;0.0448960165417644;0.139208555468637;4.782029785
2018-03-06 17:00:00;2018-03-06 17:00:00;2018-03-06 17:59:59;1520355600;2.6;3.6;0.00323775527936586;0.00564373158822851;0.0484714378784408;4.89352002
2018-03-06 18:00:00;2018-03-06 18:00:00;2018-03-06 18:59:59;1520359200;2.1;3.6;0;0;0;4.811560059
2018-03-06 19:00:00;2018-03-06 19:00:00;2018-03-06 19:59:59;1520362800;1.8;3.6;0;0;0;4.46275
2018-03-06 20:00:00;2018-03-06 20:00:00;2018-03-06 20:59:59;1520366400;1.6;3.9;0;0;0;4.185790039
2018-03-06 21:00:00;2018-03-06 21:00:00;2018-03-06 21:59:59;1520370000;1.3;4.3;0;0;0;3.904
2018-03-06 22:00:00;2018-03-06 22:00:00;2018-03-06 22:59:59;1520373600;1.3;4.3;0;0;0;3.794620117
2018-03-06 23:00:00;2018-03-06 23:00:00;2018-03-06 23:59:59;1520377200;1.2;3.9;0;0;0;3.47875
2018-03-07 00:00:00;2018-03-07 00:00:00;2018-03-07 00:59:59;1520380800;1.2;3.4;0;0;0;3.348340088
2018-03-07 01:00:00;2018-03-07 01:00:00;2018-03-07 01:59:59;1520384400;1.2;3.4;0;0;0;3.229620117
2018-03-07 02:00:00;2018-03-07 02:00:00;2018-03-07 02:59:59;1520388000;0.6;2.7;0;0;0;3.268669922
2018-03-07 03:00:00;2018-03-07 03:00:00;2018-03-07 03:59:59;1520391600;0.5;3.3;0;0;0;3.493550049
2018-03-07 04:00:00;2018-03-07 04:00:00;2018-03-07 04:59:59;1520395200;0.2;3.4;0;0;0;3.929409912
2018-03-07 05:00:00;2018-03-07 05:00:00;2018-03-07 05:59:59;1520398800;0;3.4;0;0;0;4.24952002
2018-03-07 06:00:00;2018-03-07 06:00:00;2018-03-07 06:59:59;1520402400;0.2;3.4;0;0;0;4.370919922
2018-03-07 07:00:00;2018-03-07 07:00:00;2018-03-07 07:59:59;1520406000;0.3;3.9;0.00469442316452688;0.00772378714534569;0.0734988952467655;4.277490234
2018-03-07 08:00:00;2018-03-07 08:00:00;2018-03-07 08:59:59;1520409600;0.3;4.3;0.035987566479711;0.0529981162124594;0.183201543573888;4.210540039
2018-03-07 09:00:00;2018-03-07 09:00:00;2018-03-07 09:59:59;1520413200;0.8;5;0.0359203653236789;0.0574491757245173;0.112073671611778;4.071129883
2018-03-07 10:00:00;2018-03-07 10:00:00;2018-03-07 10:59:59;1520416800;1.1;5.3;0.129797092941481;0.11523414202213;0.304594209040773;3.926360107
2018-03-07 11:00:00;2018-03-07 11:00:00;2018-03-07 11:59:59;1520420400;1.4;5.3;0.159716608744737;0.147860891967372;0.319568701230572;3.632070068
2018-03-07 12:00:00;2018-03-07 12:00:00;2018-03-07 12:59:59;1520424000;1.5;5.4;0.134608189137431;0.143743529131952;0.25520116409352;3.430469971
2018-03-07 13:00:00;2018-03-07 13:00:00;2018-03-07 13:59:59;1520427600;1.4;4.5;0.111781678901393;0.134929504855038;0.222374403687846;3.430689941
2018-03-07 14:00:00;2018-03-07 14:00:00;2018-03-07 14:59:59;1520431200;1.3;4.2;0.0730831214926968;0.0939609242425441;0.16945037493367;3.651560059
2018-03-07 15:00:00;2018-03-07 15:00:00;2018-03-07 15:59:59;1520434800;1.2;3.9;0.0467485332467286;0.0684525384347264;0.142888680722851;3.849139893
2018-03-07 16:00:00;2018-03-07 16:00:00;2018-03-07 16:59:59;1520438400;1.5;3;0.0373033757985828;0.0540681600536921;0.182856748470804;4.05847998
2018-03-07 17:00:00;2018-03-07 17:00:00;2018-03-07 17:59:59;1520442000;1.5;2.8;0.00548263324189648;0.00873900153105782;0.0763016167428661;4.232779785
2018-03-07 18:00:00;2018-03-07 18:00:00;2018-03-07 18:59:59;1520445600;1.4;2.2;0;0;0;4.235830078
2018-03-07 19:00:00;2018-03-07 19:00:00;2018-03-07 19:59:59;1520449200;1.2;1.8;0;0;0;4.09151001
2018-03-07 20:00:00;2018-03-07 20:00:00;2018-03-07 20:59:59;1520452800;1.4;1.7;0;0;0;3.947040039
2018-03-07 21:00:00;2018-03-07 21:00:00;2018-03-07 21:59:59;1520456400;1.5;2;0;0;0;3.75622998
2018-03-07 22:00:00;2018-03-07 22:00:00;2018-03-07 22:59:59;1520460000;1.5;2.6;0;0;0;3.80852002
